Date,Medication,Units_Sold
2023-10-27,Doxycycline,80
2023-10-28,Doxycycline,86
2023-10-29,Doxycycline,97
2023-10-30,Doxycycline,121
2023-10-31,Doxycycline,114
2023-11-01,Doxycycline,117
2023-11-02,Doxycycline,90
2023-11-03,Doxycycline,80
2023-11-04,Doxycycline,81
2023-11-05,Doxycycline,102
2023-11-06,Doxycycline,113
2023-11-07,Doxycycline,117
2023-11-08,Doxycycline,111
2023-11-09,Doxycycline,97
2023-11-10,Doxycycline,75
2023-11-11,Doxycycline,88
2023-11-12,Doxycycline,106
2023-11-13,Doxycycline,106
2023-11-14,Doxycycline,115
2023-11-15,Doxycycline,114
2023-11-16,Doxycycline,93
2023-11-17,Doxycycline,89
2023-11-18,Doxycycline,83
2023-11-19,Doxycycline,97
2023-11-20,Doxycycline,122
2023-11-21,Doxycycline,115
2023-11-22,Doxycycline,107
2023-11-23,Doxycycline,94
2023-11-24,Doxycycline,83
2023-11-25,Doxycycline,80
2023-11-26,Doxycycline,101
2023-11-27,Doxycycline,114
2023-11-28,Doxycycline,111
2023-11-29,Doxycycline,106
2023-11-30,Doxycycline,83
2023-12-01,Doxycycline,77
2023-12-02,Doxycycline,78
2023-12-03,Doxycycline,103
2023-12-04,Doxycycline,117
2023-12-05,Doxycycline,127
2023-12-06,Doxycycline,104
2023-12-07,Doxycycline,91
2023-12-08,Doxycycline,74
2023-12-09,Doxycycline,81
2023-12-10,Doxycycline,98
2023-12-11,Doxycycline,125
2023-12-12,Doxycycline,121
2023-12-13,Doxycycline,108
2023-12-14,Doxycycline,96
2023-12-15,Doxycycline,83
2023-12-16,Doxycycline,84
2023-12-17,Doxycycline,103
2023-12-18,Doxycycline,114
2023-12-19,Doxycycline,134
2023-12-20,Doxycycline,114
2023-12-21,Doxycycline,89
2023-12-22,Doxycycline,84
2023-12-23,Doxycycline,87
2023-12-24,Doxycycline,101
2023-12-25,Doxycycline,118
2023-12-26,Doxycycline,115
2023-12-27,Doxycycline,106
2023-12-28,Doxycycline,99
2023-12-29,Doxycycline,81
2023-12-30,Doxycycline,80
2023-12-31,Doxycycline,99
